"행정구역","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_8세","2015년_계_9세","2015년_계_10세","2015년_계_11세","2015년_계_12세","2015년_계_13세"
"경상북도 예천군 하리면(4790033000)","1,479","52","7","12","4","10","8","11"
"경상북도 예천군 감천면(4790034000)","2,939","54","12","10","8","11","6","7"
"경상북도 예천군 보문면(4790035000)","1,799","40","3","6","5","9","8","9"
"경상북도 예천군 호명면(4790036000)","2,669","56","6","11","8","10","10","11"
"경상북도 예천군 유천면(4790037000)","3,082","117","18","26","20","14","21","18"
"경상북도 예천군 용궁면(4790038000)","2,875","60","7","9","15","8","9","12"
"경상북도 예천군 개포면(4790039000)","1,803","27","6","7","2","3","3","6"
"경상북도 예천군 지보면(4790040000)","3,165","64","13","9","13","7","7","15"
"경상북도 예천군 풍양면(4790041000)","3,713","89","10","15","13","21","10","20"
"경상북도 봉화군 (4792000000)","33,808","1,133","190","199","154","187","194","209"
"경상북도 봉화군 봉화읍(4792025000)","10,639","528","89","93","68","84","94","100"
"경상북도 봉화군 물야면(4792031000)","3,397","93","14","14","18","19","8","20"
"경상북도 봉화군 봉성면(4792032000)","2,271","53","6","6","8","7","13","13"
"경상북도 봉화군 법전면(4792033000)","2,217","53","10","11","6","13","8","5"
"경상북도 봉화군 춘양면(4792034000)","4,745","138","22","30","21","16","25","24"
"경상북도 봉화군 소천면(4792035000)","2,406","62","12","12","6","12","13","7"
"경상북도 봉화군 재산면(4792036000)","1,685","45","5","10","4","6","10","10"
"경상북도 봉화군 명호면(4792037000)","2,347","58","10","11","6","12","13","6"
"경상북도 봉화군 상운면(4792038000)","1,880","17","3","2","1","4","2","5"
"경상북도 봉화군 석포면(4792039000)","2,221","86","19","10","16","14","8","19"
"경상북도 울진군 (4793000000)","51,885","2,329","403","358","370","393","377","428"
"경상북도 울진군 울진읍(4793025000)","14,580","1,000","174","144","169","161","170","182"
"경상북도 울진군 평해읍(4793025300)","3,287","88","16","12","13","16","16","15"
"경상북도 울진군 북면(4793031000)","6,494","316","59","55","50","56","46","50"
"경상북도 울진군 북면하당출장소(4793031500)","720","18","3","5","2","3","2","3"
"경상북도 울진군 근남면(4793033000)","2,892","83","12","13","13","10","20","15"
"경상북도 울진군 기성면(4793035000)","2,737","54","5","10","6","13","6","14"
"경상북도 울진군 온정면(4793036000)","1,921","44","5","6","10","4","8","11"
"경상북도 울진군 죽변면(4793037000)","7,446","263","56","44","34","46","34","49"
"경상북도 울진군 후포면(4793038000)","8,037","359","56","51","56","67","59","70"
"경상북도 울진군 금강송면(4793039000)","1,464","37","6","5","6","4","9","7"
"경상북도 울진군 매화면(4793040000)","2,307","67","11","13","11","13","7","12"
"경상북도 울릉군 (4794000000)","10,153","327","64","57","59","43","54","50"
"경상북도 울릉군 울릉읍(4794025000)","7,221","254","51","44","43","28","45","43"
"경상북도 울릉군 서면(4794031000)","1,002","23","4","2","5","6","4","2"
"경상북도 울릉군 서면태하출장소(4794031500)","499","4","1","0","1","0","0","2"
"경상북도 울릉군 북면(4794032000)","1,431","46","8","11","10","9","5","3"
"경상남도  (4800000000)","3,364,702","191,716","34,267","30,336","29,281","31,808","32,782","33,242"
"경상남도 창원시 (4812000000)","1,070,064","60,256","10,660","9,391","9,130","10,107","10,409","10,559"
"경상남도 창원시 의창구 (4812100000)","256,471","13,098","2,284","1,986","1,969","2,217","2,291","2,351"
"경상남도 창원시 의창구 동읍(4812125000)","23,038","1,399","257","208","207","245","231","251"
"경상남도 창원시 의창구 북면(4812131000)","28,932","1,353","299","263","225","208","192","166"
"경상남도 창원시 의창구 대산면(4812132000)","7,420","233","37","35","36","37","46","42"
"경상남도 창원시 의창구 의창동(4812151000)","38,178","1,721","293","255","284","278","295","316"
"경상남도 창원시 의창구 팔룡동(4812152000)","38,989","2,445","412","356","350","448","441","438"
"경상남도 창원시 의창구 명곡동(4812153000)","52,374","2,888","457","434","407","507","529","554"
"경상남도 창원시 의창구 봉림동(4812154000)","37,061","1,530","278","217","225","252","268","290"
"경상남도 창원시 의창구 용지동(4812155000)","30,479","1,529","251","218","235","242","289","294"
"경상남도 창원시 성산구 (4812300000)","234,399","14,686","2,487","2,170","2,231","2,434","2,621","2,743"
"경상남도 창원시 성산구 반송동(4812351000)","47,831","3,445","558","510","538","592","627","620"
"경상남도 창원시 성산구 중앙동(4812352000)","24,638","933","163","146","131","134","157","202"
"경상남도 창원시 성산구 상남동(4812353000)","31,998","2,164","374","299","315","375","412","389"
"경상남도 창원시 성산구 사파동(4812354000)","53,826","3,261","540","518","479","527","573","624"
"경상남도 창원시 성산구 가음정동(4812355000)","38,133","2,305","398","337","359","379","412","420"
"경상남도 창원시 성산구 성주동(4812356000)","28,321","2,026","338","286","322","343","360","377"
"경상남도 창원시 성산구 웅남동(4812357000)","9,652","552","116","74","87","84","80","111"
"경상남도 창원시 마산합포구 (4812500000)","181,670","8,084","1,447","1,240","1,226","1,347","1,366","1,458"
"경상남도 창원시 마산합포구 구산면(4812531000)","4,865","96","17","16","14","16","15","18"
"경상남도 창원시 마산합포구 진동면(4812532000)","12,688","609","118","102","88","106","91","104"
"경상남도 창원시 마산합포구 진북면(4812533000)","4,080","122","20","13","18","23","26","22"
"경상남도 창원시 마산합포구 진전면(4812534000)","4,393","110","20","7","20","16","26","21"
"경상남도 창원시 마산합포구 현동(4812551000)","6,677","323","54","75","49","44","44","57"
"경상남도 창원시 마산합포구 가포동(4812552000)","1,192","33","3","5","4","9","5","7"
"경상남도 창원시 마산합포구 월영동(4812553000)","30,674","1,794","333","261","274","301","330","295"
"경상남도 창원시 마산합포구 문화동(4812554000)","12,873","472","80","55","70","93","80","94"
"경상남도 창원시 마산합포구 반월동(4812555000)","8,922","564","100","96","78","92","80","118"
"경상남도 창원시 마산합포구 중앙동(4812556000)","8,665","366","71","55","65","62","59","54"
"경상남도 창원시 마산합포구 완월동(4812557000)","11,180","473","73","68","70","84","83","95"
"경상남도 창원시 마산합포구 자산동(4812558000)","13,103","620","94","89","95","106","108","128"
"경상남도 창원시 마산합포구 동서동(4812559000)","11,390","436","88","71","60","64","79","74"
"경상남도 창원시 마산합포구 성호동(4812560000)","4,386","139","21","18","14","30","21","35"
"경상남도 창원시 마산합포구 교방동(4812561000)","10,995","519","111","86","88","67","81","86"
"경상남도 창원시 마산합포구 노산동(4812562000)","7,446","333","51","64","50","57","58","53"
"경상남도 창원시 마산합포구 오동동(4812563000)","6,582","166","40","18","25","33","27","23"
"경상남도 창원시 마산합포구 합포동(4812564000)","7,585","267","48","40","45","41","46","47"
"경상남도 창원시 마산합포구 산호동(4812565000)","13,974","642","105","101","99","103","107","127"
"경상남도 창원시 마산회원구 (4812700000)","211,791","11,750","2,041","1,874","1,797","1,986","2,042","2,010"
"경상남도 창원시 마산회원구 내서읍(4812725000)","71,820","5,397","918","849","817","941","938","934"
"경상남도 창원시 마산회원구 회원1동(4812751000)","12,115","383","64","59","51","78","65","66"
"경상남도 창원시 마산회원구 회원2동(4812752000)","13,471","566","88","89","85","82","107","115"
"경상남도 창원시 마산회원구 석전1동(4812753000)","7,524","276","51","48","49","47","42","39"
"경상남도 창원시 마산회원구 석전2동(4812754000)","9,820","440","86","73","70","67","74","70"
"경상남도 창원시 마산회원구 회성동(4812755000)","7,698","246","38","33","38","46","40","51"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","12,953","558","94","84","91","96","88","105"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","31,491","2,043","376","348","317","330","357","315"
"경상남도 창원시 마산회원구 합성1동(4812758000)","7,895","311","47","49","50","50","59","56"
"경상남도 창원시 마산회원구 합성2동(4812759000)","10,181","343","67","50","48","62","63","53"
"경상남도 창원시 마산회원구 구암1동(4812760000)","11,244","468","75","82","74","67","84","86"
"경상남도 창원시 마산회원구 구암2동(4812761000)","11,295","540","104","79","87","89","90","91"
"경상남도 창원시 마산회원구 봉암동(4812762000)","4,284","179","33","31","20","31","35","29"
"경상남도 창원시 진해구 (4812900000)","185,733","12,638","2,401","2,121","1,907","2,123","2,089","1,997"
"경상남도 창원시 진해구 중앙동(4812951000)","9,331","852","152","160","124","144","137","135"
"경상남도 창원시 진해구 태평동(4812952000)","6,731","328","54","47","58","62","52","55"
"경상남도 창원시 진해구 충무동(4812953000)","4,430","190","33","34","27","29","28","39"
"경상남도 창원시 진해구 여좌동(4812954000)","11,050","472","73","72","64","91","80","92"
"경상남도 창원시 진해구 태백동(4812955000)","6,552","218","39","30","32","35","44","38"
"경상남도 창원시 진해구 경화동(4812956000)","10,733","590","112","101","81","102","101","93"
"경상남도 창원시 진해구 병암동(4812957000)","8,635","511","104","79","75","84","87","82"
"경상남도 창원시 진해구 석동(4812958000)","19,174","1,651","318","282","252","282","268","249"
"경상남도 창원시 진해구 이동(4812959000)","10,820","406","92","60","53","68","73","60"
"경상남도 창원시 진해구 자은동(4812960000)","15,539","1,013","190","169","150","183","158","163"
"경상남도 창원시 진해구 덕산동(4812961000)","12,080","976","183","171","140","169","164","149"
"경상남도 창원시 진해구 풍호동(4812962000)","23,222","1,625","336","271","249","265","262","242"
"경상남도 창원시 진해구 웅천동(4812963000)","4,196","96","11","14","12","15","20","24"
"경상남도 창원시 진해구 웅동1동(4812964000)","8,492","601","108","117","100","95","89","92"
"경상남도 창원시 진해구 웅동2동(4812965000)","34,748","3,109","596","514","490","499","526","484"
"경상남도 진주시 (4817000000)","344,426","20,697","3,587","3,242","3,039","3,467","3,653","3,709"
"경상남도 진주시 문산읍(4817025000)","9,000","428","77","70","68","68","77","68"
"경상남도 진주시 내동면(4817031000)","4,349","304","50","41","53","61","51","48"
"경상남도 진주시 정촌면(4817032000)","3,158","95","19","23","11","14","14","14"
"경상남도 진주시 금곡면(4817033000)","2,504","77","22","7","11","12","9","16"
"경상남도 진주시 진성면(4817035000)","2,201","45","7","8","6","6","9","9"
"경상남도 진주시 일반성면(4817036000)","3,027","114","17","13","14","22","19","29"
"경상남도 진주시 이반성면(4817037000)","1,769","39","7","5","5","6","7","9"
"경상남도 진주시 사봉면(4817038000)","1,673","30","8","4","7","4","5","2"
"경상남도 진주시 지수면(4817039000)","1,708","49","5","8","6","11","7","12"
"경상남도 진주시 대곡면(4817040000)","3,785","85","15","12","12","12","14","20"
"경상남도 진주시 금산면(4817041000)","23,040","2,020","371","345","321","321","343","319"
"경상남도 진주시 집현면(4817042000)","5,295","317","66","46","56","59","50","40"
"경상남도 진주시 미천면(4817043000)","1,847","40","10","7","7","6","6","4"
"경상남도 진주시 명석면(4817044000)","4,564","127","23","23","16","23","19","23"
"경상남도 진주시 대평면(4817045000)","1,186","25","5","0","5","5","1","9"
"경상남도 진주시 수곡면(4817046000)","2,459","51","12","9","7","8","7","8"
"경상남도 진주시 천전동(4817051500)","32,038","1,810","309","274","225","307","352","343"
"경상남도 진주시 성북동(4817055500)","12,240","486","98","83","76","66","88","75"
"경상남도 진주시 중앙동(4817056500)","13,790","465","91","74","50","76","83","91"
"경상남도 진주시 상봉동(4817059500)","16,469","738","126","113","107","100","139","153"
"경상남도 진주시 상대1동(4817066000)","13,653","638","105","114","87","107","111","114"
"경상남도 진주시 상대2동(4817067000)","11,509","531","88","79","83","85","94","102"
"경상남도 진주시 하대1동(4817067600)","14,404","888","142","130","119","171","155","171"
"경상남도 진주시 하대2동(4817067700)","12,418","800","117","113","114","138","132","186"
"경상남도 진주시 상평동(4817068000)","13,533","704","121","107","121","113","113","129"
"경상남도 진주시 초장동(4817069500)","22,060","1,955","348","328","283","312","336","348"
"경상남도 진주시 평거동(4817071000)","28,296","2,174","322","314","324","374","423","417"
"경상남도 진주시 신안동(4817071500)","13,658","765","115","134","102","129","141","144"
